PLAYER_ID,K
1713,1
1713,3
1713,2
1713,1
1713,1
1713,1
1713,2
1713,2
1713,1
1713,4
1713,1
1713,1
1713,1
1713,4
1713,1
1713,2
1713,2
1713,1
1713,1
1713,1
1713,1
1713,1
1713,2
1713,1
1713,1
1713,1
1713,1
1713,1
1713,2
1713,1
1713,1
1713,1
1713,1
1713,2
1713,3
1713,1
1713,1
1713,1
1713,1
1713,2
1713,1
1713,2
1713,1
1713,1
1713,3
1713,3
1713,2
1713,2
1713,2
1713,2
1713,2
1713,2
1713,1
1713,2
1713,1
1713,2
1713,1
1713,1
1713,2
1713,3
1713,1
1713,1
1713,2
1713,3
1713,1
1713,2
1713,1
1713,1
1717,3
1717,2
1717,1
1717,2
1717,1
1717,1
1717,1
1717,3
1717,3
1717,1
1717,3
1717,1
1717,3
1717,1
1717,2
1717,2
1717,1
1717,1
1717,2
1717,1
1717,1
1717,2
1717,1
1717,1
1717,3
1717,1
1717,1
1717,2
1717,1
1717,3
1717,2
1717,1
1717,2
1717,2
1717,3
1717,1
1717,2
1717,4
1717,2
1717,3
1717,1
1717,1
1717,1
1717,1
1717,1
1717,5
1717,1
1717,2
1717,1
1717,1
1717,2
1717,3
1717,1
1717,1
1717,2
1717,4
1717,2
1717,1
1717,2
1717,5
1717,2
1717,1
1717,1
1717,5
1717,5
1717,1
1717,4
1717,1
1717,2
1717,3
1717,4
1717,1
1717,1
1717,1
1717,3
1717,1
1717,1
1717,2
1717,1
1717,1
1717,2
1717,2
1717,2
1717,1
1717,1
1717,1
1717,2
1717,2
1717,1
1717,1
1717,1
1717,4
1717,2
1717,1
1717,2
1717,3
1717,2
1717,1
1717,3
1717,3
1717,1
1717,2
1717,1
1717,1
1717,1
1717,2
1717,3
1717,1
1717,1
1717,2
1717,4
1717,1
1717,2
1717,3
1717,1
1717,1
1717,3
1717,2
1717,1
1717,1
1717,2
1717,2
1717,2
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,2
1717,4
1717,3
1717,1
1717,1
1717,1
1717,1
1717,2
1717,1
1717,1
1717,2
1717,3
1717,4
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,4
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,7
1717,1
1717,3
1717,1
1717,2
1717,1
1717,1
1717,2
1717,1
1717,1
1717,1
1717,3
1717,2
1717,1
1717,2
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,2
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,4
1717,2
1717,1
1717,1
1717,2
1717,1
1717,4
1717,2
1717,5
1717,1
1717,7
1717,1
1717,1
1717,1
1717,1
1717,2
1717,4
1717,2
1717,1
1717,4
1717,1
1717,5
1717,1
1717,2
1717,2
1717,3
1717,1
1717,2
1717,1
1717,1
1717,1
1717,3
1717,1
1717,1
1717,1
1717,2
1717,2
1717,2
1717,1
1717,1
1717,2
1717,1
1717,6
1717,3
1717,1
1717,2
1717,1
1717,2
1717,1
1717,2
1717,2
1717,2
1717,1
1717,1
1717,1
1717,1
1717,1
1717,2
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,2
1717,1
1717,1
1717,1
1717,2
1717,2
1717,3
1717,2
1717,2
1717,1
1717,6
1717,2
1717,1
1717,3
1717,2
1717,2
1717,2
1717,1
1717,1
1717,2
1717,1
1717,2
1717,5
1717,5
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,1
1717,2
1717,1
1717,1
1717,1
1717,1
1717,1
1717,5
1717,1
1717,2
1717,1
1717,2
1717,1
1717,1
1717,2
1717,3
1717,1
1717,1
1717,2
1717,1
1717,2
1717,1
1717,1
1717,2
1717,2
1717,3
1717,3
1717,1
1717,1
1717,3
1717,1
1717,2
1717,1
1717,2
1717,5
1717,1
1717,2
1717,1
1717,1
1717,2
1717,3
1717,1
1717,2
1717,1
1717,1
1717,9
1717,1
1717,1
1717,2
1717,1
1717,5
1717,4
1717,5
1717,1
1717,1
1717,1
1717,1
1717,4
1717,3
1717,3
1717,2
1717,1
1717,1
1717,3
1717,1
1717,1
1718,2
1718,1
1718,1
1718,1
1718,1
1718,2
1718,2
1718,2
1718,3
1718,1
1718,1
1718,1
1718,2
1718,1
1718,1
1718,1
1718,2
1718,1
1718,1
1718,1
1718,1
1718,1
1718,2
1718,1
1718,1
1718,1
1718,1
1718,1
1718,1
1718,1
1718,1
1718,1
1718,1
1718,3
1718,2
1718,2
1718,3
1718,2
1718,1
1718,1
1718,1
1718,1
1718,1
1718,2
1718,1
1718,1
1718,1
1718,3
1718,7
1718,1
1718,2
1718,1
1718,1
1718,5
1718,1
1718,2
1718,2
1718,3
1718,5
1718,1
1718,1
1718,1
1718,2
1718,1
1718,1
1718,1
1718,1
1718,1
1718,3
1718,2
1718,1
1718,2
1718,2
1718,1
1718,1
1718,3
1718,1
1718,1
1718,1
1718,1
1718,3
1718,1
1718,1
1718,1
1718,3
1718,1
1718,3
1718,1
1718,1
1718,1
1718,1
1718,2
1718,3
1718,3
1718,2
1718,1
1718,1
1718,1
1718,1
1718,4
1718,1
1718,4
1718,2
1718,1
1718,1
1718,1
1718,1
1718,8
1718,2
1718,1
1718,1
1718,1
1718,2
1718,1
1718,1
1718,1
1718,5
1718,1
1718,1
1718,1
1718,1
1718,1
1718,1
1718,1
1718,2
1718,1
1718,1
1718,3
1718,2
1718,1
1718,1
1718,2
1718,2
1718,2
1718,1
1718,1
1718,3
1718,1
1718,1
1718,1
1718,2
1718,7
1718,1
1718,3
1718,3
1718,1
1718,1
1718,1
1718,1
1718,3
1718,2
1718,1
1718,2
1718,3
1718,1
1718,2
1718,1
1718,2
1718,1
1718,4
1718,1
1718,6
1718,1
1718,1
1718,2
1718,1
1718,1
1718,1
1718,1
1718,2
1718,2
1718,2
1718,1
1718,1
1718,1
1718,1
1718,1
1718,3
1718,1
1718,4
1718,2
1718,1
1718,1
1718,2
1718,1
1733,1
1733,1
1733,1
1733,3
1733,1
1733,1
1733,2
1733,2
1733,2
1733,1
1733,1
1733,2
1733,1
1733,2
1733,2
1733,1
1733,1
1733,2
1733,1
1733,1
1733,2
1733,2
1733,1
1733,1
1733,1
1733,1
1733,1
1733,2
1733,1
1733,1
1733,1
1733,1
1733,2
1733,1
1733,2
1733,2
1733,1
1733,1
1733,1
1733,4
1733,2
1733,1
1733,1
1733,1
1733,1
1733,1
1733,1
1733,1
1733,2
1733,5
1733,1
1733,2
1737,1
1737,1
1737,2
1737,1
1737,1
1737,1
1737,1
1737,1
1737,1
1737,1
1737,1
1737,2
1737,1
1737,1
1737,1
1737,1
1737,2
1737,1
1737,1
1737,1
1737,1
1737,3
1737,1
1737,1
1737,2
1737,1
1737,3
1737,1
1737,1
1737,1
1737,1
1737,1
1737,2
1737,1
1737,1
1737,1
1737,1
1737,1
1737,1
1737,2
1737,1
1737,1
1737,1
1740,1
1740,2
1740,1
1740,1
1740,1
1740,1
1740,1
1740,3
1740,1
1740,3
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,3
1740,1
1740,3
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,2
1740,1
1740,1
1740,1
1740,3
1740,1
1740,4
1740,2
1740,1
1740,1
1740,2
1740,1
1740,4
1740,1
1740,1
1740,2
1740,1
1740,1
1740,1
1740,3
1740,1
1740,1
1740,1
1740,2
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,1
1740,3
1740,1
1740,2
1740,3
1740,1
1740,1
1740,1
1882,1
1882,3
1882,1
1882,1
1882,1
1882,1
1882,1
1882,2
1882,2
1882,2
1882,2
1882,2
1882,2
1882,2
1882,1
1882,3
1882,1
1882,1
1882,1
1882,1
1882,2
1882,4
1882,1
1882,2
1882,4
1882,4
1882,1
1882,1
1882,2
1882,2
1882,3
1882,2
1882,6
1882,2
1882,2
1882,1
1882,1
1882,1
1882,3
1882,2
1882,2
1882,1
1882,3
1882,3
1882,1
1882,2
1882,1
1882,1
1882,1
1882,2
1882,3
1882,1
1882,1
1882,1
1882,1
1882,1
1882,1
1882,1
1882,2
1882,1
1882,1
1882,1
1882,3
1882,1
1882,3
1882,1
1882,3
1882,3
1882,2
1882,2
1882,3
1882,1
1882,2
1882,2
1882,3
1882,2
1882,1
1882,2
1882,1
1882,2
1882,1
1882,1
1882,1
1882,1
1882,2
1882,2
1882,1
1882,3
1882,1
1882,2
1882,2
1882,2
1882,2
1882,2
1882,1
1882,1
1882,3
1882,1
1889,2
1889,4
1889,4
1889,1
1889,1
1889,1
1889,2
1889,1
1889,2
1889,1
1889,2
1889,1
1889,1
1889,1
1889,1
1889,2
1889,1
1889,1
1889,1
1889,1
1889,3
1889,1
1889,1
1889,1
1889,1
1889,1
1889,2
1889,1
1889,5
1889,2
1889,3
1889,1
1889,3
1889,1
1889,2
1889,4
1889,1
1889,1
1889,1
1889,1
1889,1
1889,5
1889,1
1889,3
1889,1
1889,1
1889,1
1889,3
1889,1
1889,1
1889,2
1889,1
1889,4
1889,2
1889,1
1889,1
1889,2
1889,2
1889,2
1890,1
1890,5
1890,1
1890,2
1890,2
1890,1
1890,1
1890,1
1890,1
1890,1
1890,1
1890,2
1890,1
1890,4
1890,1
1890,2
1890,2
1890,2
1890,1
1890,2
1890,1
1890,1
1890,2
1890,1
1890,3
1890,4
1890,1
1890,1
1890,1
1890,2
1890,2
1890,2
1890,1
1890,1
1890,1
1890,1
1890,2
1890,3
1890,1
1890,1
1890,1
1890,1
1890,3
1890,2
1890,1
1890,2
1890,1
1890,1
1890,1
1890,1
1890,2
1890,3
1890,2
1890,2
1890,2
1890,1
1890,1
1890,2
1890,1
1890,1
1890,1
1890,1
1890,2
1890,2
1890,3
1890,1
1890,1
1890,4
1890,1
1890,1
1890,1
1890,2
1890,3
1890,1
1890,1
1890,2
1890,1
1890,1
1890,1
1890,1
1890,3
1890,4
1890,4
1890,7
1890,1
1890,2
1890,3
1890,1
1890,2
1890,1
1890,1
1890,2
1890,1
1890,1
1890,1
1890,2
1890,2
1890,1
1890,1
1890,3
1890,1
1890,5
1890,1
1890,6
1890,1
1890,1
1890,1
1890,1
1890,2
1890,2
1890,1
1890,1
1890,1
1890,2
1890,1
1890,2
1890,2
1890,1
1890,2
1890,1
1890,1
1890,1
1890,3
1890,2
1890,2
1890,1
1890,4
1890,5
1890,2
1890,4
1890,1
1890,1
1890,1
1890,1
1890,1
1890,3
1890,5
1890,1
1890,1
1890,4
1890,1
1890,1
1890,1
1890,1
1890,1
1890,2
1890,4
1890,1
1890,1
1890,1
1890,7
1890,1
1890,2
1890,1
1890,6
1890,2
1890,2
1890,3
1890,2
1890,1
1890,2
1890,1
1890,1
1890,1
1890,1
1890,2
1890,1
1890,2
1890,2
1890,3
1890,1
1890,1
1890,1
1890,1
1890,1
1890,1
1890,1
1890,1
1890,1
1890,2
1890,2
1890,2
1890,1
1890,3
1890,1
1890,3
1890,2
1890,1
1890,2
1890,1
1890,1
1890,1
1890,1
1891,3
1891,2
1891,2
1891,3
1891,2
1891,2
1891,1
1891,1
1891,1
1891,2
1891,2
1891,1
1891,3
1891,1
1891,1
1891,2
1891,1
1891,1
1891,1
1891,1
1891,2
1891,1
1891,1
1891,3
1891,1
1891,4
1891,1
1891,2
1891,2
1891,2
1891,1
1897,2
1897,1
1897,1
1897,2
1897,2
1897,1
1897,2
1897,4
1897,2
1897,1
1897,1
1897,2
1897,1
1897,1
1897,2
1897,1
1897,1
1897,2
1897,1
1897,1
1897,1
1897,1
1897,1
1897,1
1897,1
1897,2
1897,1
1897,1
1897,1
1897,2
1897,1
1897,1
1897,1
1897,1
1897,1
1897,2
1897,1
1897,2
1897,1
1897,1
1905,1
1905,1
1905,1
1905,3
1905,2
1905,3
1905,2
1905,1
1905,3
1905,2
1905,1
1905,1
1905,2
1905,1
1905,1
1905,2
1905,2
1905,1
1905,1
1905,1
1905,1
1905,2
1905,3
1905,3
1905,2
1905,2
1905,2
1905,1
1905,2
1905,2
1905,3
1905,1
1905,1
1905,1
1905,1
1905,1
1905,1
1905,3
1905,3
1905,1
1905,1
1905,3
1905,1
1905,2
1905,1
1905,1
1938,1
1938,3
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,3
1938,1
1938,1
1938,1
1938,2
1938,2
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,2
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,2
1938,2
1938,1
1938,2
1938,1
1938,3
1938,2
1938,4
1938,3
1938,2
1938,1
1938,3
1938,2
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,2
1938,2
1938,1
1938,1
1938,1
1938,1
1938,1
1938,2
1938,1
1938,1
1938,2
1938,4
1938,1
1938,1
1938,2
1938,3
1938,2
1938,1
1938,3
1938,1
1938,1
1938,1
1938,3
1938,1
1938,1
1938,1
1938,1
1938,2
1938,1
1938,3
1938,1
1938,1
1938,1
1938,1
1938,1
1938,2
1938,1
1938,4
1938,1
1938,1
1938,2
1938,3
1938,1
1938,3
1938,1
1938,2
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,2
1938,1
1938,1
1938,1
1938,1
1938,2
1938,1
1938,6
1938,1
1938,1
1938,1
1938,2
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,1
1938,3
1938,1
1938,2
1938,4
1938,2
1938,1
1938,3
1938,1
1938,1
1938,2
1938,2
1938,1
1938,1
1938,1
1938,1
1938,2
1938,4
1938,2
1938,2
1938,3
1938,4
1938,2
1938,1
1938,1
1938,1
1938,1
1938,3
1938,5
1938,2
1938,1
1938,1
1938,1
1938,1
1938,2
1938,1
1938,2
1938,1
1938,3
1938,1
1938,1
1938,1
1938,1
1938,2
1938,4
1938,1
1938,1
1938,1
1938,1
1938,1
1938,2
1938,1
1938,1
1938,2
1938,2
1938,4
1938,1
1938,3
1938,1
1938,1
1938,2
1938,1
1938,1
1938,1
1938,1
2030,1
2030,3
2030,1
2030,1
2030,1
2030,1
2030,2
2030,1
2030,2
2030,1
2030,1
2030,1
2030,2
2030,2
2030,1
2030,3
2030,2
2030,1
2030,1
2030,4
2030,1
2030,1
2030,1
2030,2
2030,5
2030,2
2030,1
2030,1
2030,1
2030,1
2030,3
2030,1
2030,1
2030,2
2030,1
2030,1
2030,1
2030,3
2030,2
2034,1
2034,1
2034,1
2034,2
2034,1
2034,1
2034,1
2034,2
2034,3
2034,2
2034,1
2034,1
2034,2
2034,1
2034,2
2034,1
2034,2
2034,3
2034,1
2034,1
2034,2
2034,1
2034,1
2034,1
2034,2
2034,1
2034,5
2034,2
2034,1
2034,1
2034,1
2034,2
2034,1
2034,3
2034,1
2034,1
2034,1
2034,2
2034,1
2034,1
2034,2
2034,1
2034,2
2034,3
2034,1
2034,1
2034,1
2034,1
2034,3
2034,1
2034,1
2034,2
2034,1
2034,1
2034,1
2034,2
2034,1
2034,1
2034,3
2034,1
2034,2
2034,1
2034,1
2034,1
2034,1
2034,2
2034,3
2034,1
2034,3
2034,2
2034,1
2034,1
2034,1
2034,2
2034,1
2034,1
2034,2
2034,1
2034,1
2034,3
2034,2
2034,1
2034,1
2034,1
2034,1
2034,3
2034,3
2034,1
2034,1
2034,2
2034,5
2034,2
2034,2
2034,1
2034,5
2034,2
2034,1
2034,3
2034,2
2034,1
2034,1
2034,1
2034,1
2034,1
2034,1
2034,2
2034,1
2034,4
2034,2
2034,2
2034,3
2034,3
2034,1
2034,1
2034,2
2034,1
2034,1
2034,1
2034,4
2034,3
2034,5
2034,2
2034,4
2034,1
2034,1
2034,1
2037,1
2037,1
2037,3
2037,1
2037,1
2037,1
2037,4
2037,1
2037,3
2037,3
2037,1
2037,1
2037,1
2037,1
2037,1
2037,2
2037,1
2037,2
2037,2
2037,2
2037,1
2037,3
2037,1
2037,1
2037,1
2037,2
2037,1
2037,3
2037,4
2037,1
2037,2
2037,1
2037,1
2037,2
2037,1
2037,3
2037,1
2037,1
2037,1
2037,1
2037,1
2037,2
2037,2
2037,1
2037,2
2037,1
2037,1
2037,2
2037,1
2037,1
2037,3
2037,1
2037,1
2037,1
2037,1
2037,6
2037,3
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,3
2037,3
2037,1
2037,1
2037,1
2037,1
2037,1
2037,2
2037,1
2037,1
2037,2
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,2
2037,2
2037,1
2037,2
2037,2
2037,1
2037,1
2037,2
2037,2
2037,1
2037,2
2037,1
2037,1
2037,1
2037,1
2037,1
2037,2
2037,2
2037,3
2037,2
2037,1
2037,2
2037,3
2037,2
2037,2
2037,2
2037,1
2037,1
2037,1
2037,3
2037,1
2037,1
2037,1
2037,1
2037,1
2037,3
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,2
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,2
2037,1
2037,1
2037,2
2037,1
2037,1
2037,1
2037,3
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,2
2037,1
2037,1
2037,1
2037,1
2037,2
2037,2
2037,1
2037,1
2037,4
2037,1
2037,3
2037,1
2037,1
2037,1
2037,1
2037,4
2037,2
2037,2
2037,1
2037,1
2037,1
2037,2
2037,1
2037,1
2037,2
2037,3
2037,1
2037,4
2037,2
2037,1
2037,1
2037,3
2037,1
2037,2
2037,3
2037,2
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,2
2037,2
2037,1
2037,3
2037,4
2037,1
2037,1
2037,1
2037,3
2037,2
2037,1
2037,1
2037,3
2037,1
2037,3
2037,1
2037,2
2037,1
2037,4
2037,1
2037,1
2037,1
2037,1
2037,2
2037,1
2037,1
2037,3
2037,1
2037,3
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,3
2037,2
2037,3
2037,1
2037,2
2037,1
2037,1
2037,1
2037,3
2037,2
2037,1
2037,1
2037,2
2037,1
2037,2
2037,1
2037,3
2037,2
2037,1
2037,2
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,1
2037,3
2037,1
2037,1
2037,2
2037,2
2037,1
2037,5
2037,2
2045,1
2045,1
2045,2
2045,1
2045,2
2045,1
2045,1
2045,2
2045,1
2045,1
2045,1
2045,2
2045,1
2045,1
2045,2
2045,1
2045,1
2045,1
2045,1
2045,1
2045,1
2045,2
2045,1
2045,2
2045,2
2045,1
2045,1
2045,1
2045,1
2045,1
2045,1
2045,1
2045,1
2045,1
2199,1
2199,1
2199,3
2199,1
2199,1
2199,1
2199,1
2199,2
2199,1
2199,1
2199,2
2199,2
2199,4
2199,1
2199,2
2199,1
2199,2
2199,3
2199,3
2199,2
2199,3
2199,1
2199,2
2199,1
2199,1
2199,2
2199,3
2199,2
2199,2
2199,1
2199,1
2199,1
2199,2
2199,1
2199,1
2199,1
2199,1
2199,4
2199,4
2199,4
2199,3
2199,1
2199,1
2199,5
2199,5
2199,7
2199,1
2199,1
2199,3
2199,2
2199,5
2199,3
2199,2
2199,5
2199,1
2199,2
2199,3
2199,1
2199,1
2199,2
2199,1
2199,2
2199,1
2199,1
2199,5
2199,1
2199,3
2199,4
2199,2
2199,1
2199,1
2199,1
2199,1
2199,1
2199,1
2199,5
2199,1
2199,1
2199,2
2199,5
2199,4
2199,1
2199,1
2199,1
2199,2
2199,4
2199,2
2199,1
2199,1
2199,1
2199,1
2199,2
2199,1
